               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  70,            0.032032,            0.011258,                   0,             0.89785,             0.86331,             0.88619,             0.34813,             0.04327,            0.011621,                   0,            0.003169,            0.003169,            0.003169
                  71,             0.03239,            0.011077,                   0,             0.86975,              0.8347,             0.85234,             0.34551,            0.043334,            0.011637,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.030894,            0.011059,                   0,             0.87752,             0.84821,             0.87347,             0.32813,            0.045236,            0.011702,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.030661,            0.010625,                   0,             0.91008,             0.81326,             0.87426,             0.33939,            0.043705,            0.011556,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.030953,            0.011203,                   0,             0.91101,             0.82264,             0.87695,             0.35098,            0.041913,            0.011592,                   0,            0.002773,            0.002773,            0.002773
                  75,             0.03059,            0.010802,                   0,             0.83082,             0.87696,             0.86611,             0.33413,            0.043645,            0.011635,                   0,            0.002674,            0.002674,            0.002674
                  76,             0.02913,            0.010871,                   0,             0.84063,             0.89485,             0.88166,             0.32948,            0.043469,            0.011559,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.029481,            0.010761,                   0,             0.87409,             0.84821,             0.86935,             0.32549,            0.042832,            0.011627,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.028044,            0.010937,                   0,             0.85982,             0.82143,             0.84879,             0.32559,             0.04416,            0.011687,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.027166,            0.010695,                   0,             0.82742,             0.84821,              0.8288,             0.33193,            0.043626,            0.011534,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.027266,            0.010288,                   0,             0.81979,             0.85296,             0.84249,              0.3407,            0.043131,            0.011488,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.028228,            0.010641,                   0,             0.84797,              0.8466,             0.85082,             0.34362,            0.042386,            0.011553,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.027394,            0.010891,                   0,             0.91108,             0.84821,             0.89412,             0.35661,            0.042926,             0.01157,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.026976,            0.010661,                   0,             0.87468,             0.87244,             0.87652,             0.35256,            0.042725,            0.011588,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.026409,            0.010564,                   0,             0.91586,             0.87468,             0.88946,             0.35763,            0.043376,            0.011562,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.026164,           0.0098666,                   0,             0.90606,             0.86115,             0.88676,             0.36319,            0.042551,            0.011475,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.026434,           0.0096865,                   0,             0.83822,             0.87895,             0.86656,             0.35055,            0.042752,            0.011574,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.026748,            0.010786,                   0,             0.82805,             0.85714,             0.84745,             0.34074,            0.044154,            0.011622,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.026137,             0.01041,                   0,             0.82215,             0.86675,             0.85854,             0.34187,            0.043257,            0.011622,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.025629,            0.010479,                   0,             0.82733,               0.875,             0.84294,             0.34576,            0.044047,            0.011773,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.025387,            0.010523,                   0,             0.83862,             0.88158,             0.86602,             0.35212,            0.043415,            0.011712,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.023959,           0.0099471,                   0,             0.83159,             0.86607,             0.86685,             0.35093,            0.043835,            0.011659,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.024204,           0.0099798,                   0,               0.875,             0.84821,             0.87797,             0.36434,            0.044012,            0.011631,                   0,            0.000991,            0.000991,            0.000991
                  93,             0.02468,            0.010043,                   0,             0.85452,             0.89153,             0.88846,             0.35783,             0.04355,            0.011632,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.024108,           0.0099909,                   0,             0.84715,             0.89078,             0.87228,             0.35205,            0.043172,            0.011729,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.024735,           0.0099878,                   0,             0.83043,             0.87454,             0.84915,             0.35227,             0.04375,              0.0118,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.023622,            0.010634,                   0,              0.8386,             0.88142,             0.85917,             0.35117,            0.043251,            0.011851,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.024939,            0.010456,                   0,             0.84573,             0.88393,             0.87912,             0.34622,            0.043173,            0.011847,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.023751,            0.010117,                   0,             0.85364,             0.89286,             0.87946,             0.35496,            0.043056,             0.01182,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.023499,           0.0099542,                   0,             0.85277,             0.89286,             0.88214,             0.35399,            0.043359,            0.011786,                   0,            0.000298,            0.000298,            0.000298
